,Name,Category,Latitude,Longitude,address,Province,City,District / County
798,LEE Boulanger Seoul,Bakery,24.44175311,118.08682009999998,,Fujian,Xiamen,Siming
799,鷺島飯店,Chinese Restaurant,24.678572,118.253495,,Fujian,Xiamen,Xiang'an
800,Latest Recipe,Restaurant,24.503104,118.08904199999999,No. 7 Guanjun Road,Fujian,Xiamen,Jimei
801,KFC (肯德基),Fast Food Restaurant,24.62228398,118.24033610000001,翔安新店,Fujian,Xiamen,Tongan
802,三国一番拉麺 | にいがた三國ラーメン (三国一番拉麺),Noodle House,24.49027295,118.11238290000001,莲岳路173号,Fujian,Xiamen,Huli District
803,金象湾泰越餐厅 华侨分店,Thai Restaurant,24.46592022,118.0717206,思明区,Fujian,Xiamen,Haicang District
804,金象湾泰越餐厅 华侨分店,Thai Restaurant,24.46592022,118.0717206,思明区,Fujian,Xiamen,Siming
805,Golden Olives 金橄榄希腊美食,Restaurant,24.50864426,118.1727483,"Wanda Plaza, 4666 Xianyue Rd.",Fujian,Xiamen,Huli District
806,三德利,Chinese Restaurant,24.604144,117.99956999999999,,Fujian,Xiamen,Haicang District
807,宴遇 Modern Restaurant,Chinese Aristocrat Restaurant,24.48256756,118.1155327,思明区嘉禾路21号新景中心AB栋2楼,Fujian,Xiamen,Huli District
808,Pizza Hut (必胜客),Pizza Place,24.44025395,118.09345719999999,思明南路,Fujian,Xiamen,Siming
809,McDonald's (麦当劳),Fast Food Restaurant,24.54623069,118.1429803,厦门高崎国际机场T4候机楼,Fujian,Xiamen,Jimei
810,临家闽南菜,Fujian Restaurant,24.488014,118.16945700000001,,Fujian,Xiamen,Huli District
811,小眼镜海鲜大排档,Seafood Restaurant,24.46978578,118.09829669999999,164 Hubin S Rd | 湖滨南路164号,Fujian,Xiamen,Siming
812,Gregs Restaurant,French Restaurant,24.47985817,118.0748469,Yuan dang Road,Fujian,Xiamen,Huli District
813,KFC (肯德基),Fast Food Restaurant,24.48095815,118.0785227,湖滨北路25号,Fujian,Xiamen,Haicang District
814,M.I.Tea (美卖),Café,24.57176692,118.09351459999999,,Fujian,Xiamen,Jimei
815,KFC (肯德基),Fast Food Restaurant,24.63788773,118.06947749999999,,Fujian,Xiamen,Haicang District
816,KFC (肯德基),Fast Food Restaurant,24.48017451,118.1156939,国贸富山,Fujian,Xiamen,Huli District
817,吴再添小吃店,Snack Place,24.46842145,118.0846023,美湖路25号,Fujian,Xiamen,Siming
818,潮福城大酒楼 Lucky Full City Seafood (潮福城大酒楼),Chinese Restaurant,24.46041903,118.06659140000001,3/F 33 Lujiang Rd,Fujian,Xiamen,Jimei
819,Paulaner Bräuhaus (宝莱纳餐厅),German Restaurant,24.47568482,118.09541899999999,湖滨南路98,Fujian,Xiamen,Huli District
820,黄鶴楼,Chinese Restaurant,24.673285,118.244896,,Fujian,Xiamen,Xiang'an
821,Lucky Full City Seafood (潮福城大酒楼),Chinese Restaurant,24.48019596,118.0789139,,Fujian,Xiamen,Huli District
822,盛意小笼汤包,Chinese Restaurant,24.44417503,118.083945,蜂巢山路18号,Fujian,Xiamen,Siming
823,鱼旨寿司,Sushi Restaurant,24.720983,118.13322099999999,,Fujian,Xiamen,Tongan
824,Seasonal Tastes at Xiamen Westin Hotel,Chinese Restaurant,24.494089399999996,118.1073443,398 Xianyue Road,Fujian,Xiamen,Huli District
825,錦銹食府,Chinese Restaurant,24.658478,118.255124,,Fujian,Xiamen,Xiang'an
826,碧香小吃,Fujian Restaurant,24.722114,118.140451,,Fujian,Xiamen,Tongan
827,Subway (Subway (赛百味)),Sandwich Place,24.44098876,118.08840390000002,厦大西村,Fujian,Xiamen,Huli District
828,王子饭店 Prince Restaurant,Chinese Restaurant,24.49821705,118.12354029999999,厦门市嘉禾路386－1号喜来登酒店三，四楼,Fujian,Xiamen,Huli District
829,85 Degrees Cafe (Wankeli),Café,24.56185,118.061797,Xinglin Residential District Ninghaiyili No.64-66 Vanke Li F F1,Fujian,Xiamen,Haicang District
830,沈家闽南肠粉,Fujian Restaurant,24.446504,118.06640800000001,福建路57,Fujian,Xiamen,Siming
831,McDonald's (麦当劳),Fast Food Restaurant,24.45668331,118.0766457,思明南路,Fujian,Xiamen,Haicang District
832,金寶沙茶面,Fujian Restaurant,24.739493,118.149149,,Fujian,Xiamen,Tongan
833,Pizza Hut (必胜客),Pizza Place,24.50645015,118.1726847,仙岳路4666号万达广场内,Fujian,Xiamen,Huli District
834,宴遇 Modern Restaurant,Chinese Aristocrat Restaurant,24.48256756,118.1155327,思明区嘉禾路21号新景中心AB栋2楼,Fujian,Xiamen,Jimei
835,Prague Café,Café,24.43914869,118.0879004,51 Yanwu Rd.,Fujian,Xiamen,Siming
836,老船长海鲜,Seafood Restaurant,24.604113,118.12668300000001,滨海西大道,Fujian,Xiamen,Jimei
837,Changpin Coffee,Chinese Restaurant,24.52243707,117.99336480000001,,Fujian,Xiamen,Haicang District
838,杨强芙蓉香骨鸡腿,Fried Chicken Joint,24.718926,118.137475,,Fujian,Xiamen,Tongan
839,Jacky Angela Steakhouse,Steakhouse,24.4849414,118.07182309999999,2-0102 Donggang Lu,Fujian,Xiamen,Siming
840,大厝宅,Seafood Restaurant,24.56813785,118.2237398,,Fujian,Xiamen,Jimei
841,Golden Olives 金橄榄希腊美食,Restaurant,24.50864426,118.1727483,"Wanda Plaza, 4666 Xianyue Rd.",Fujian,Xiamen,Siming
842,康家龙头海蛎煎 Kang's Fried Oyster,Asian Restaurant,24.44777467,118.06524040000001,龙头路189号,Fujian,Xiamen,Jimei
843,KFC (肯德基),Fast Food Restaurant,24.48017451,118.1156939,国贸富山,Fujian,Xiamen,Siming
844,一刘汤包,Restaurant,24.707214,118.15103899999998,,Fujian,Xiamen,Tongan
845,Gregs Restaurant,French Restaurant,24.47985817,118.0748469,Yuan dang Road,Fujian,Xiamen,Haicang District
846,林记鱼丸汤,Snack Place,24.447492,118.064397,鼓浪屿泉州路54号,Fujian,Xiamen,Siming
847,河妈妮韩国料理菜单,Korean Restaurant,24.611612,118.315675,厦大翔安校区,Fujian,Xiamen,Xiang'an
848,McDonald's (麦当劳),Fast Food Restaurant,24.54623069,118.1429803,厦门高崎国际机场T4候机楼,Fujian,Xiamen,Huli District
849,福建沙县小吃,Chinese Restaurant,24.56852262,118.0907197,石鼓路,Fujian,Xiamen,Huli District
850,Relax Cafe (美丽时光咖啡),Café,24.43921189,118.08527109999999,大学路213号,Fujian,Xiamen,Siming
851,Champion Pizza,Pizza Place,24.53646359,118.1274376,厦门高崎国际机场,Fujian,Xiamen,Siming
852,Cafè Marco at Marco Polo Hotel Xiamen,Café,24.47782514,118.0796007,湖滨北建业路8号马哥孛罗东方大酒店,Fujian,Xiamen,Huli District
853,Burger King (汉堡王),Fast Food Restaurant,24.50266559,118.12034579999998,仙岳路SM二期,Fujian,Xiamen,Jimei
854,INDIANO JOHN's SAMRAT,Indian Restaurant,24.50077577,118.12685970000001,69 Jiang Tou Bei Lu,Fujian,Xiamen,Jimei
855,三生渝香食府,Fujian Restaurant,24.56423033,118.05363100000001,,Fujian,Xiamen,Haicang District
856,林记鱼丸汤,Snack Place,24.447492,118.064397,鼓浪屿泉州路54号,Fujian,Xiamen,Jimei
857,泰乡缘 | Thailand Restaurant,Thai Restaurant,24.61367035,118.30017849999999,翔安,Fujian,Xiamen,Xiang'an
858,Mos Burger 摩斯汉堡,Burger Joint,24.48662323,118.17760459999998,,Fujian,Xiamen,Huli District
859,香港潮福城大酒楼 Lucky Full City Restaurant,Asian Restaurant,24.48018713,118.07877240000002,思明区湖滨北路,Fujian,Xiamen,Haicang District
860,INDIANO JOHN's SAMRAT,Indian Restaurant,24.50077577,118.12685970000001,69 Jiang Tou Bei Lu,Fujian,Xiamen,Huli District
861,鹭江宾馆观海厅 Habourview Restaurant,Chinese Restaurant,24.45602259,118.069749,"No 54, Lujiang Rd.",Fujian,Xiamen,Jimei
862,厚吐司,Breakfast Spot,24.43011343,118.12029440000002,曾厝垵122-1,Fujian,Xiamen,Siming
863,福建沙县小吃,Chinese Restaurant,24.56852262,118.0907197,石鼓路,Fujian,Xiamen,Jimei
864,KFC (肯德基),Fast Food Restaurant,24.63788773,118.06947749999999,,Fujian,Xiamen,Huli District
865,Xinjiang Muslim Restaurant,Xinjiang Restaurant,24.4829824,118.15407069999999,洪莲中路300号,Fujian,Xiamen,Siming
866,小眼镜海鲜大排档,Seafood Restaurant,24.46978578,118.09829669999999,164 Hubin S Rd | 湖滨南路164号,Fujian,Xiamen,Huli District
867,KFC (肯德基),Fast Food Restaurant,24.47845941,118.1534365,瑞景商业广场,Fujian,Xiamen,Jimei
868,KFC (肯德基),Fast Food Restaurant,24.48095815,118.0785227,湖滨北路25号,Fujian,Xiamen,Siming
869,KFC (肯德基),Fast Food Restaurant,24.53721767,118.12785179999999,Gaoqi International Airport,Fujian,Xiamen,Siming
870,Coyote Cafe,Mexican Restaurant,24.47959719,118.07932079999999,58-2 Yuan Dang road,Fujian,Xiamen,Jimei
871,KFC (肯德基),Fast Food Restaurant,24.44818579,118.0674882,8 Longtou Rd,Fujian,Xiamen,Huli District
872,KFC (肯德基),Fast Food Restaurant,24.63788773,118.06947749999999,,Fujian,Xiamen,Jimei
873,Tutto Benne,Italian Restaurant,24.47755057,118.0789587,,Fujian,Xiamen,Siming
874,褚家园咖啡馆 | The Chu Family Cafe,Café,24.44550545,118.0649443,中华路15号,Fujian,Xiamen,Haicang District
875,吴再添小吃店,Snack Place,24.46842145,118.0846023,美湖路25号,Fujian,Xiamen,Huli District
876,Mr.Sandwich,Sandwich Place,24.57065828,118.0932274,石鼓路,Fujian,Xiamen,Jimei
877,中國蘭州拉面,Noodle House,24.62257534,118.238777,新店,Fujian,Xiamen,Xiang'an
878,J.J. Bar and Grill,BBQ Joint,24.47522414,118.06993130000001,,Fujian,Xiamen,Jimei
879,康家龙头海蛎煎 Kang's Fried Oyster,Asian Restaurant,24.44777467,118.06524040000001,龙头路189号,Fujian,Xiamen,Siming
880,Tutto Benne,Italian Restaurant,24.47755057,118.0789587,,Fujian,Xiamen,Haicang District
881,豪客来（未来海岸店）,Food,24.462522,118.027546,,Fujian,Xiamen,Haicang District
882,大丰收鱼庄,Chinese Restaurant,24.50246329,118.1194657,嘉禾路399号SM新生活广场,Fujian,Xiamen,Huli District
883,Pizzahut,Pizza Place,24.442846,118.08858899999998,,Fujian,Xiamen,Siming
884,Maan coffee,Café,24.49053461,118.0912726,,Fujian,Xiamen,Jimei
885,KFC (肯德基),Fast Food Restaurant,24.53721767,118.12785179999999,Gaoqi International Airport,Fujian,Xiamen,Jimei
886,碗碗香家常小炒 (Temple Food Store),Fujian Restaurant,24.53365222,118.1373348,湖里区光电二路,Fujian,Xiamen,Siming
887,Ishijah Coffee 伊示雅咖啡,Café,24.53674242,118.12670609999999,Xiamen Gaoqi Int'l Airport,Fujian,Xiamen,Huli District
888,Houcaller Beefsteak,Australian Restaurant,24.519415,117.99875,,Fujian,Xiamen,Haicang District
889,稳成饭店,Chinese Restaurant,24.739698800000003,118.1626689,轮山路,Fujian,Xiamen,Tongan
890,马尔龙新疆伊斯兰饭庄 Maer Long,Asian Restaurant,24.48453417,118.12014640000001,长青路180号优佳丽大厦,Fujian,Xiamen,Jimei
891,明郎韩国料理,Korean Restaurant,24.57338282,118.09006090000001,,Fujian,Xiamen,Jimei
892,乌糖沙茶面,Noodle House,24.44627216,118.0795837,民族路76号,Fujian,Xiamen,Siming
893,Westwood Restaurant,American Restaurant,24.723709,118.130973,,Fujian,Xiamen,Tongan
894,Cafè Marco at Marco Polo Hotel Xiamen,Café,24.47782514,118.0796007,湖滨北建业路8号马哥孛罗东方大酒店,Fujian,Xiamen,Siming
895,McDonald's (麦当劳),Fast Food Restaurant,24.50296499,118.12264309999999,嘉禾路SM城市广场,Fujian,Xiamen,Huli District
896,J.J. Bar and Grill,BBQ Joint,24.47522414,118.06993130000001,,Fujian,Xiamen,Haicang District
897,长白山,Korean Restaurant,24.440056,118.087873,"15, Yanwu Rd. | 演武路15号大学城C栋",Fujian,Xiamen,Siming
898,McDonald's,Fast Food Restaurant,24.63719,118.06909499999999,Xiamen North Railway Station,Fujian,Xiamen,Tongan
899,Gagarin russian restaurant,Russian Restaurant,24.506255,118.17300300000001,万达广场金街1071-1072号,Fujian,Xiamen,Huli District
900,韩帝园,Korean Restaurant,36.398378,120.465328,,Shandong,Qingdao,Jimo
901,Korean Restaurant 山大学西城韩国饭店,Korean Restaurant,36.00596395,120.1186146,,Shandong,Qingdao,Jiaonan
902,三合园水饺 Dumplings,Asian Restaurant,36.084853,120.351448,Jiangxi Street,Shandong,Qingdao,Shibei
903,Bon Appetit,Diner,36.397424,120.429974,,Shandong,Qingdao,Jimo
904,Ajisen Ramen (味千拉麵),Ramen Restaurant,36.068138899999994,120.4229544,22 Xianggang E Rd,Shandong,Qingdao,Shinan
905,McDonald's 流亭机场餐厅 热甜品站,Fast Food Restaurant,36.26791833,120.3816925,城阳区流亭镇民航路99号,Shandong,Qingdao,Chengyang
906,Tommyboy Coffee,Café,36.0696341,120.31346780000001,,Shandong,Qingdao,Shibei
907,Korean Taste,Korean Restaurant,36.397116,120.49489299999999,,Shandong,Qingdao,Jimo
908,Hausbrandt,Café,36.06878224,120.39312350000002,MinJiang Er Lu,Shandong,Qingdao,Shinan
909,Tommyboy Coffee,Café,36.0696341,120.31346780000001,,Shandong,Qingdao,Shinan
910,일송정,Korean Restaurant,36.73830032,119.9315033,,Shandong,Qingdao,Pingdu
911,紫霞门,Korean Restaurant,36.06200492,120.3715888,,Shandong,Qingdao,Shinan
912,istanbul (土耳其烤肉),Turkish Restaurant,36.06746598,120.39464109999999,青岛市市南区漳州路69号乙,Shandong,Qingdao,Shibei
913,柏斯图 Zur Bierstube (柏斯图德国餐饮),German Restaurant,36.09959537,120.47079540000001,,Shandong,Qingdao,Laoshan
914,Tommyboy Coffee,Café,36.0696341,120.31346780000001,,Shandong,Qingdao,Laoshan
915,吉宗居酒屋,Japanese Restaurant,35.95403727,120.19114259999999,山东省青岛市开发区武夷山路289号,Shandong,Qingdao,Huangdao
916,KFC (肯德基),Fast Food Restaurant,36.10225209,120.46424820000001,18 Qinling Rd,Shandong,Qingdao,Laoshan
917,洁神大饭店,Chinese Restaurant,36.07265511,120.3729057,江西路29号,Shandong,Qingdao,Shibei
918,YiYi 一一刀削面 Noodle Restaurant,Noodle House,35.894787,120.10708400000001,,Shandong,Qingdao,Huangdao
919,Dasongyuan,Korean Restaurant,36.072887,120.411804,,Shandong,Qingdao,Shinan
920,KFC (肯德基),Fast Food Restaurant,35.95785122,120.1817655,长江中路,Shandong,Qingdao,Jiaonan
921,スタミナ苑,BBQ Joint,35.957096,120.18656999999999,,Shandong,Qingdao,Jiaonan
922,乔记渔庄Seafood Restaurant,Seafood Restaurant,36.06082634,120.37706570000002,No. 29 Aomen Road,Shandong,Qingdao,Shinan
923,一圣品海鲜酒楼,Asian Restaurant,36.10657123,120.4616325,,Shandong,Qingdao,Laoshan
924,藤家,Japanese Restaurant,36.06711151,120.40197620000001,,Shandong,Qingdao,Shinan
925,Paulaner Bräuhaus (宝莱纳餐厅),German Restaurant,35.922179,120.197677,,Shandong,Qingdao,Jiaonan
926,Harris Ranch,Steakhouse,36.435833,120.368403,,Shandong,Qingdao,Jimo
927,Canteen @Minxing BD,Chinese Restaurant,36.07522776,120.41223500000001,Qingdao Univercity (Inter Programs) Minxing Building,Shandong,Qingdao,Shinan
928,istanbul (土耳其烤肉),Turkish Restaurant,36.06746598,120.39464109999999,青岛市市南区漳州路69号乙,Shandong,Qingdao,Shinan
929,Gimgane,Korean Restaurant,36.289208,120.392255,,Shandong,Qingdao,Chengyang
930,yakitoriizakaya yoshimune,Shabu-Shabu Restaurant,35.954786999999996,120.187376,No.289 Wuyishan Road,Shandong,Qingdao,Huangdao
931,银章鱼,Japanese Restaurant,36.112569,120.410848,,Shandong,Qingdao,Laoshan
932,Akebono,Japanese Restaurant,36.08704,120.3729,112 Yanji Road,Shandong,Qingdao,Shibei
933,柏斯图德国餐饮 Zur Bierstube,German Restaurant,36.07647933,120.31536559999999,馆陶路2号guantao Rd No.2,Shandong,Qingdao,Shibei
934,Milano Italian restaurant,Italian Restaurant,36.06972319,120.393298,,Shandong,Qingdao,Laoshan
935,Milano Italian restaurant,Italian Restaurant,36.06972319,120.393298,,Shandong,Qingdao,Shinan
936,istanbul (土耳其烤肉),Turkish Restaurant,36.06746598,120.39464109999999,青岛市市南区漳州路69号乙,Shandong,Qingdao,Laoshan
937,圣馨德大酒店,Shandong Restaurant,36.396713,120.5037,,Shandong,Qingdao,Jimo
938,The Canvas,American Restaurant,36.06755096,120.3946713,Zhangzhou 1st Rd,Shandong,Qingdao,Laoshan
939,大清花饺子,Chinese Restaurant,36.0652723,120.38660049999999,,Shandong,Qingdao,Shibei
940,柏斯图 Zur Bierstube (柏斯图德国餐饮),German Restaurant,36.09959537,120.47079540000001,,Shandong,Qingdao,Sifang
941,柏斯图德国餐饮 Zur Bierstube,German Restaurant,36.07647933,120.31536559999999,馆陶路2号guantao Rd No.2,Shandong,Qingdao,Sifang
942,徳子,BBQ Joint,35.954611,120.19251299999999,,Shandong,Qingdao,Jiaonan
943,市南软件园餐厅,Chinese Restaurant,36.07685216,120.41307450000001,,Shandong,Qingdao,Shinan
944,麦凯乐食尚家,Chinese Restaurant,36.07326917,120.4122744,香港中路,Shandong,Qingdao,Shinan
945,KFC (肯德基),Fast Food Restaurant,36.082648,120.385107,,Shandong,Qingdao,Shibei
946,江宁会馆,Chinese Restaurant,36.0712548,120.3129666,劈柴院,Shandong,Qingdao,Sifang
947,McDonald's (麦当劳),Fast Food Restaurant,35.96890145,120.17569979999999,黄岛区香江路香江利群一层,Shandong,Qingdao,Jiaonan
948,全聚德,Chinese Restaurant,36.06329341,120.3785445,,Shandong,Qingdao,Shibei
949,船歌鱼水饺,Dumpling Restaurant,36.05434579,120.2985716,瞿塘峡路39号,Shandong,Qingdao,Shibei
950,Qungdaohaikun,Chinese Restaurant,36.398165000000006,120.46598700000001,,Shandong,Qingdao,Jimo
951,船歌鱼水饺,Dumpling Restaurant,36.07080563,120.3933838,57 Minjiang 2nd Rd | 闽江二路57号,Shandong,Qingdao,Shinan
952,味蜀吾老火锅 | Weishuwu Hotpot,Hotpot Restaurant,36.388984,120.469373,,Shandong,Qingdao,Jimo
953,Knuckles Music Bar & Grille Western Restaurant (乐口思音乐西餐厅),English Restaurant,35.96211281,120.2071189,韶山路568号,Shandong,Qingdao,Huangdao
954,McDonald's,Fast Food Restaurant,35.955366999999995,120.185174,香港中路72号,Shandong,Qingdao,Huangdao
955,船歌鱼水饺,Dumpling Restaurant,36.07080563,120.3933838,57 Minjiang 2nd Rd | 闽江二路57号,Shandong,Qingdao,Laoshan
956,깡통집 缸桶屋,BBQ Joint,36.28883708,120.3977666,,Shandong,Qingdao,Chengyang
957,王姐烧烤 Wangjie BBQ,BBQ Joint,36.06929557,120.3135973,113 Zhongshan Rd.,Shandong,Qingdao,Laoshan
958,McDonald's (麦当劳),Fast Food Restaurant,36.082992,120.349777,市北区台东三路42-46号,Shandong,Qingdao,Shinan
959,Cafe' Asia,Restaurant,36.064146799999996,120.3939002,,Shandong,Qingdao,Shinan
960,王姐烧烤 Wangjie BBQ,BBQ Joint,36.06929557,120.3135973,113 Zhongshan Rd.,Shandong,Qingdao,Shibei
961,McDonald's (麦当劳),Fast Food Restaurant,36.06823639,120.423534,E Xianggang Rd,Shandong,Qingdao,Laoshan
962,徳子,BBQ Joint,35.954611,120.19251299999999,,Shandong,Qingdao,Huangdao
963,粥道,Shandong Restaurant,36.113052,120.419156,,Shandong,Qingdao,Laoshan
964,McDonald's (麦当劳),Fast Food Restaurant,36.10903296,120.3642653,,Shandong,Qingdao,Sifang
965,船歌鱼水饺,Chinese Restaurant,35.95106506,120.1861572,,Shandong,Qingdao,Jiaonan
966,McDonald's (麦当劳),Fast Food Restaurant,36.10012472,120.3488739,温州路,Shandong,Qingdao,Sifang
967,McDonald's,Fast Food Restaurant,36.110579,120.409645,,Shandong,Qingdao,Laoshan
968,Café Yum,Café,36.06455388,120.3729575,9 Xianggang M. Rd.,Shandong,Qingdao,Sifang
969,川西現子,Szechuan Restaurant,36.107242,120.35924299999999,,Shandong,Qingdao,Sifang
970,天德烧烤,BBQ Joint,36.25970834,120.0372648,青岛市汕头路,Shandong,Qingdao,Jiaozhou
971,YiYi 一一刀削面 Noodle Restaurant,Noodle House,35.894787,120.10708400000001,,Shandong,Qingdao,Jiaonan
972,CoCo壱番屋,Japanese Curry Restaurant,36.063027000000005,120.393869,香港中路72号,Shandong,Qingdao,Shinan
973,Ishijah Coffee (伊示雅咖啡),Café,36.26758308,120.3808932,,Shandong,Qingdao,Chengyang
974,柏斯图德国餐饮 Zur Bierstube,German Restaurant,36.07647933,120.31536559999999,馆陶路2号guantao Rd No.2,Shandong,Qingdao,Shinan
975,Hai Di Lao Hot Pot,Restaurant,36.095467,120.459418,,Shandong,Qingdao,Laoshan
976,王姐烧烤 Wangjie BBQ,BBQ Joint,36.06929557,120.3135973,113 Zhongshan Rd.,Shandong,Qingdao,Shinan
977,The Diner 22,Italian Restaurant,36.06739822,120.39499709999998,,Shandong,Qingdao,Sifang
978,好一家牛肉粉（平度店）,Fast Food Restaurant,36.787456,119.959392,,Shandong,Qingdao,Pingdu
979,McDonald's (麦当劳),Fast Food Restaurant,35.96890145,120.17569979999999,黄岛区香江路香江利群一层,Shandong,Qingdao,Huangdao
980,东家韩国烤肉 Korean Barbecue Restaurant,Korean Restaurant,36.106409,120.46271100000001,,Shandong,Qingdao,Laoshan
981,Trattoria Verde,Italian Restaurant,36.06716322,120.39518899999999,漳州路67号甲 步行街 中环广场1F,Shandong,Qingdao,Shinan
982,磊鑫 鸭头馆,Chinese Restaurant,36.432809999999996,120.451848,Yanqing Rd,Shandong,Qingdao,Jimo
983,The Diner,Diner,36.06393189999999,120.379154,35 Donghai Road,Shandong,Qingdao,Shinan
984,Chuange Fish Dumplings (船歌鱼水饺),Dumpling Restaurant,36.096103,120.45902099999999,金狮广场L3,Shandong,Qingdao,Shinan
985,Ajisen Ramen (味千拉麵),Ramen Restaurant,35.95469963,120.187844,,Shandong,Qingdao,Jiaonan
986,Ajisen Ramen (味千拉麵),Ramen Restaurant,36.10229549,120.4644957,18 Qinling Rd,Shandong,Qingdao,Laoshan
987,阿兹凯乐西餐厅 Rats Keller western restaurant,German Restaurant,36.06438102,120.32803009999999,青岛巿巿南区龙山路26号南门,Shandong,Qingdao,Sifang
988,Street 33 Restaurant and Cafe,Café,36.06826401,120.3947404,市南区漳州二路远洋广场,Shandong,Qingdao,Shibei
989,怡情楼海鲜巨无霸,Chinese Restaurant,36.08094903,120.3672263,,Shandong,Qingdao,Sifang
990,Le Mei,Chinese Restaurant,36.08733304,120.3730692,112 Yanji Road,Shandong,Qingdao,Shibei
991,Red&Black Cafe,Café,36.076237,120.444349,223 Haikou Rd.,Shandong,Qingdao,Laoshan
992,怡情楼海鲜巨无霸,Chinese Restaurant,36.08094903,120.3672263,,Shandong,Qingdao,Shibei
993,McDonald's (麦当劳),Fast Food Restaurant,36.24488076,120.4224818,,Shandong,Qingdao,Chengyang
994,Pizza Hut (必胜客),Pizza Place,35.95461266,120.183947,,Shandong,Qingdao,Huangdao
995,Subway (赛百味),Sandwich Place,36.10936356,120.4424744,880 Tong'an  Thumb Plaza 3F-09,Shandong,Qingdao,Shinan
996,老船夫1927,Chinese Restaurant,36.06947736,120.4369361,,Shandong,Qingdao,Sifang
997,全聚德,Chinese Restaurant,36.06329341,120.3785445,,Shandong,Qingdao,Laoshan
998,Chuange Fish Dumplings (船歌鱼水饺),Dumpling Restaurant,36.096103,120.45902099999999,金狮广场L3,Shandong,Qingdao,Shibei
999,一块豆腐,Chinese Restaurant,35.965195,120.17705500000001,山东省青岛市黄岛区开发区,Shandong,Qingdao,Jiaonan
1000,KFC (肯德基),Fast Food Restaurant,35.96895745,120.1756547,,Shandong,Qingdao,Jiaonan
1001,Latest Recipe,Restaurant,36.08721897,120.37297360000001,112 Yanji Road,Shandong,Qingdao,Sifang
1002,Ajisen Ramen (Ajisen Ramen (味千拉麵)),Ramen Restaurant,36.26749546,120.38156200000002,T2 Liuting Airport 流亭机场T2到达,Shandong,Qingdao,Chengyang
1003,菜悅軒,Chinese Restaurant,36.265347,120.0283,,Shandong,Qingdao,Jiaozhou
1004,Blue Harbor Seafood (蓝港海鲜厨房),Seafood Restaurant,36.07249069,120.38732150000001,,Shandong,Qingdao,Shinan
1005,乔记渔庄Seafood Restaurant,Seafood Restaurant,36.06082634,120.37706570000002,No. 29 Aomen Road,Shandong,Qingdao,Shibei
1006,Trattoria Verde,Italian Restaurant,36.06716322,120.39518899999999,漳州路67号甲 步行街 中环广场1F,Shandong,Qingdao,Sifang
1007,老船夫,Seafood Restaurant,36.08657913,120.3728497,,Shandong,Qingdao,Sifang
1008,阿兹凯乐西餐厅 Rats Keller western restaurant,German Restaurant,36.06438102,120.32803009999999,青岛巿巿南区龙山路26号南门,Shandong,Qingdao,Shibei
1009,Blue Harbor Seafood (蓝港海鲜厨房),Seafood Restaurant,36.07249069,120.38732150000001,,Shandong,Qingdao,Shibei
1010,包飯天国,Korean Restaurant,35.954845,120.192045,,Shandong,Qingdao,Jiaonan
1011,Milano Italian restaurant,Italian Restaurant,36.06972319,120.393298,,Shandong,Qingdao,Sifang
1012,春和楼,Chinese Restaurant,36.07059548,120.313496,ZhongShan Road,Shandong,Qingdao,Laoshan
1013,Milano Italian restaurant,Italian Restaurant,36.06972319,120.393298,,Shandong,Qingdao,Shibei
1014,乐天玛特美食街,Food Court,36.103382,120.46568899999998,秦岭路18号 乐天玛特内1F,Shandong,Qingdao,Laoshan
1015,大清花饺子,Chinese Restaurant,36.0652723,120.38660049999999,,Shandong,Qingdao,Shinan
1016,江宁会馆,Chinese Restaurant,36.0712548,120.3129666,劈柴院,Shandong,Qingdao,Shinan
1017,McDonald's (麦当劳),Fast Food Restaurant,36.06823639,120.423534,E Xianggang Rd,Shandong,Qingdao,Shinan
1018,Korean Restaurant 山大学西城韩国饭店,Korean Restaurant,36.00596395,120.1186146,,Shandong,Qingdao,Huangdao
1019,McDonald's,Fast Food Restaurant,35.955366999999995,120.185174,香港中路72号,Shandong,Qingdao,Jiaonan
1020,船歌鱼水饺(万达广场),Dumpling Restaurant,36.08740955,120.3733169,,Shandong,Qingdao,Shibei
1021,春和楼,Chinese Restaurant,36.07059548,120.313496,ZhongShan Road,Shandong,Qingdao,Shibei
1022,Ajisen Ramen (味千拉麵),Ramen Restaurant,35.95469963,120.187844,,Shandong,Qingdao,Huangdao
1023,船歌鱼水饺,Dumpling Restaurant,36.05434579,120.2985716,瞿塘峡路39号,Shandong,Qingdao,Shinan
1024,KFC (肯德基),Fast Food Restaurant,35.954005,120.18376299999998,,Shandong,Qingdao,Jiaonan
1025,西餐馆,Restaurant,36.083873,120.373954,"山东路42号, 市南区",Shandong,Qingdao,Shibei
1026,KFC (肯德基),Fast Food Restaurant,36.39695991,120.4504888,Jimo,Shandong,Qingdao,Jimo
1027,渔码头海鲜舫,Seafood Restaurant,36.06711182,120.3877824,云霄路24号,Shandong,Qingdao,Shinan
1028,Street 33 Restaurant and Cafe,Café,36.06826401,120.3947404,市南区漳州二路远洋广场,Shandong,Qingdao,Sifang
1029,McDonald's (麦当劳),Fast Food Restaurant,36.082992,120.349777,市北区台东三路42-46号,Shandong,Qingdao,Sifang
1030,春和楼,Chinese Restaurant,36.07059548,120.313496,ZhongShan Road,Shandong,Qingdao,Shinan
1031,老船夫,Seafood Restaurant,36.08657913,120.3728497,,Shandong,Qingdao,Shibei
